ID;SHA1;MD5;Ransomware;Ransomware_Family
10500;7b734111cd3c19f591f9e4b4bd52f9e2345549ec;d908af88f6cdfc9e7ff0776f08c980fc;1;5
10501;868bfa7d84f533b2ee51dccc279a68dd6aa3acc9;daf61f850494910d5dc608ebfee016fc;1;2
10502;f0d7be4cc04ab2d5e7fa5b735da63d025aaac8d7;f516554acccb66c653384b8915ba6240;1;9
10503;18f12f4bba5d87293b29f0c1b3796e2a3887a28a;f05558ca4e5ee463a6a1e0cd375a9d27;1;7
10504;29eb10865f98203077d2490763d2213311fd4752;142f4b80695d9a7550c14ab3585b91e5;1;6
10505;a3a4d5d65d85918b522c01aedeff7bd5911f101c;e1dc0f416e6f924ebfc446e8580a1b30;1;2
10507;040ef83441d4761f5024e4a0e685bb126e6c1267;57619746d0e7ac3c17668c5385c6444e;1;11
10514;17f5916337f320d09b82c090cfcac6d7b2688c99;ae5b5fd7f9920248471de0b3a4df8ed9;1;5
10515;ddb99754201d9af6203b0f5bd6abbd4b3ac4593b;cf6a507d19eb57e75f1f94f363978ac5;1;9
10516;a7fd7b7dfaa79c5ebcf8605b8926f8289f3c0b8d;235bf9e1da0e3db10d63c00d6a405182;1;11
10518;e93d9e01769ef1f7458c1fc519111dcebdeeccaf;ab201e3e84433991dfa2536271aff49c;1;3
10519;02bcd810c7b02808681d73fa4b89aa0991f867f4;0e3afd506ecb079ee78ef2d754e6faa0;1;6
10520;4f6abae0f8c01721ff416db5b3d6c39ec3ec1cc3;d56bf4a6522eb58a245810abab8419b3;1;7
10522;72e15da672e5f4c15488ba6f33b06f5793db52b2;fa9693f900573b143bfda4abb33d5260;1;5
10523;564ceedfc69ef0dfe4dc263e1106af4429c33aca;f36443853cc774237e1f673ec8e3df0e;1;5
10525;d9795b996613fd2fba11fd18a1dad5e3de92535c;7bba7ad57f3361c15d8a8a4677751ee0;1;1
10527;8bd8cd289047c009544e3f3bfc1cb0c5f5a33fdb;4fefe3a17cd6b343c3ba9a7afbf6b62c;1;9
10528;3f91d4c0fefb51528306ad4caf418e92f9c6424d;fc5074b6ebdc552dd3345e4e958c28aa;1;5
10529;4192cd9284d741b385423146c1444263232aec8d;45388233740029407e7909f46ff42ca4;1;11
10530;d20db7617231c16c69f67773d5e0b3edaf9eb223;199a0436878add89c3ef67ca60df9f00;1;9
10532;bc2d250729d4c2f3166a05801f780c5c77c682ca;ded0c2007982c5aa7a31c5b402c8b61f;1;5
10536;4526da99de71650ddf3b0320506965d3452f7fd4;ebffc4a72a5483f7e19b37435f45b0bd;1;4
10543;072450802be854e19fdf8e84b153e64acf37e61d;a804f34778af2e79285fc1322f1b412e;1;7
10544;f1d515a11faabdb367dc4e41b2c7cb2d925cbfcd;f765d0964da98f837eff66ffd6308d70;1;3
10545;0d4ad4925fe9ccd422ecdc8d44175fb3b976382a;ec802aa2f390c596dc9bdd248a759d23;1;2
10548;b5b212cbfb4e1dfe1856b7480bacb9a384e573c6;bd0bb8e865e1f04e55b3e7c68a6a47d6;1;9
10550;517e44c89b2f20800ab8a9bae64fefdabed58230;1048c38ed64577b3b54ecc278bb18302;1;11
10551;b637c58aa87c2111d961868919a39042d8afae10;b2dac7e4dd811c3d5a86d0325c398de0;1;2
10554;bd778bb52e3f58957d462e375e69fbf9829bc29b;f4a0d8288e81387c734062a30053b1a3;1;6
10557;8e9ab34c889dd3741fb251c30bdfc0ee97cfa174;6e8f388c8adc4d1d8e59721a4052194b;1;9
10562;60468339f5464275bf51af4bb997ac81d05d75db;e4109430128e56dc9da8d4a02ada3e0e;1;11
10563;9a0f0588a080aa30ed9c364c85f6f4478526e8ea;945e85609572a3eb62192a924be9369b;1;3
10565;0720d450b0e5c65565064b2d30c22392b962b4fd;283bc9cab2205ddc75fbf94e750e5d1f;1;6
10567;56e4035f8cbcb38c787d470a77ae29074126951e;6c0f6ba313ee0c38c0fa654fa32c0433;1;1
10568;6afb831f507f5473391b08f696d4b533e44d0854;df2c98b059e803414d356f106ae01eba;1;5
10570;0fedaaab7c7d838fde500545d2ba386111305cae;514bdcbd5fd35c79997c574e746f41a0;1;7
10572;213ad434cf555e2a6ac053ad95b3f1df1164f1c4;54be0fe0272463ecae2710788dcc4647;1;5
10573;2200eaab52d0401a8a3681c55790ce5b720420f9;1ed26a4e67e250c66e2f80199c5cf289;1;3
10577;61d263ed9d29729cf90a3cb8df2dfb3a9426c1ef;75dd68c20c4fcc221ddf41f939d53687;1;9
10580;fabe7728d691162bff4fd817aa3b5f24ad30e43b;c4f8aabdd0643262d79c74241ce99c44;1;1
10581;ea5bc627817f0a756b4d19d8c591147f0950c2a5;c9a73c0e1824c7cd59e1d51ea0965830;1;1
10582;4821d407111868ed5803e64bba4ec5afa349a2ea;522fc085868e6810bbe2e38aa489a7fb;1;3
10583;f9a26c4c2c353850f4817eb6751ce98973863f96;ffc2711a41e03adc2e68259fefac9b66;1;1
10585;1193da75ff5e3857e732dcdabf1269709ace8e50;ccfe1de3c5cf50397754e4dae3a97d15;1;11
10586;fc5404d3114554b1868971ee00fb736b670ee266;fdabf5464c3008252aaba28507f91fd9;1;6
10589;72b098a84b5c2d4775729c806eedf23802e95e88;f5976d8232eaa9e1868baa7f04f22eec;1;9
10593;6e7f6364ba703e126ae7a146ea14a26c86fac9a1;9e22ba4ab55fbb22cdb1f2f028ea2c08;1;3
10595;86a6aeb4aad2108c7192baba03e3c3dee592ecf4;31fbc8373e85acfc7a4a62cfc1d42080;1;7
10599;a1ad5bfdf4b01af74fbf897f3fe212ee18b0071c;78beaf8d36f44ec7982289e7fb4ce8d9;1;7
10603;67c58815a0f734281327578c6fff4f0e8d081a1b;9c0b52e2641c1545d24a40b31001f10f;1;5
10609;10a810063fd5e3314553ecc364d1780015a1d63c;c81a9770f4ed3cd060576742372a195e;1;2
10610;3586e4003a776e6b83b42e2395e950711b227cef;0e297ec833b1a0cc4a3cbcd78fbd88fb;1;9
10616;b67fcd3d43e3b2a6cfebfed84fc3176767ff8c45;2ba1323981f15a8627a5afbde1202975;1;6
10618;1b69c211e26769f69aa39dee12669e806fdeb14a;840af570f771932d7fbf6225c3747640;1;8
10619;188639973a4bcc48019c188fed4a779dc03fb34a;f427389f34839bc22dcf3d85395fa690;1;6
10620;b287389c94ce9ddc12971f05d1727b7ff985c2fe;15e60a491d86793e4c9e9f0eed583a76;1;6
10621;9889e15c7ff30c342dfe9a3f61bda9fad9db155b;f0a315f8668d57ca64c74eccedf91638;1;5
10622;37ad325181aeedf2663ca3c1d5aac7b0e4a72a65;4fe615945e2db628438a052b35a6a4a7;1;6
10624;101d52d7ef356c453e4a7b19b49403c13a989af0;36c2a25cbea54dee892045cdeba0ea14;1;2
10626;7f36a3e2b2c7500d1f5f775934695cbdf7d01af9;a7e5c5790b4a255d998f43cae04fbfab;1;2
10628;2fdf8eb76a581dd5fdb576832ef7275151fc6066;6710c97332239658ffab8b75d51662e7;1;7
10630;b45453e6e5c0f2b275eba2e0e492efbbaa5b473c;fb2c713a42172f12fe9dc1cb064a3720;1;9
10634;ccd9915e7a0e516a0aad00ab4b7e698f811775d7;82cc48d8c5a0a601e27d478bd020c2ff;1;5
10639;e8280aed49526fe133eb6064b659716b21091d3e;d6d3a8fc5479a7606b674139772f52bc;1;7
10640;adafa97d11ab9fc18451b7cfe533e13c403b9d8b;1d3555da8d4891df29835524e22100ca;1;5
10641;bc786b05465fb4fd79cfbf797e65b09e49c94329;6c146b8855357d40d8e7a59bae883da2;1;4
10642;3a868482c23612ce1ecd52e1a078a80c84cc3b30;ef420f7c721a1441243a17057dfc7f52;1;2
10644;68bc24e244c7ad17aec4bf7d24b5d76c3c54b3b7;a39f7f890e4aa66827afb5511ec8623b;1;3
10645;f60b879bedac8a1381da314c6feaf5c750bd21d3;ee5be0095669fb4456d2643359a174be;1;3
10647;770fd8640bd3f0d4c107978552ab78d151ea4b51;af7f30b98c732f91bfbad156cf2fb04c;1;6
10649;74dab2d7a982a5b31f454e9e9b19c7de8f9dfb7a;ae3afeb126724115748795fafbda7930;1;1
10652;8019c2a6a710e2814c2e7121caffb0b7bdf4eb6f;602e6d3df7e8ce9dcd803ffe586ba5ea;1;10
10653;9f77303a09a261953b4ccc8de66a0953ef0051d6;385966adcd8b5c7e416894464b726a01;1;2
10655;b916d87d48d44f38331513163dd6014f9a44b2f4;1bdd649573714d8929cf9a1b18a72d90;1;4
10658;6a6c7f37c3d40d65db8c160b0afdcbfecc5aae60;06fb36e0a16c6cf57d43c31c809a3aa2;1;2
10661;a9f27cd296c93e69b11770d98b977826e77d21eb;b400c128d8c4111b5c3ae2d8a19e2c61;1;9
10662;68e085135f687105f4f94748722eea37692c9c67;c7ca6b19ed8460192e7bd22441c90f0c;1;9
10663;81b13854cd8a8144c7b0bdb312f42e8042b72514;fbd3090593d81145cb58031a4c01a0e0;1;2
10664;41b92d9b71f4ccbcc3deef49caf960c81e324bfa;2bd43b4be0792fbdc9c960a8c1eae803;1;5
10666;537eac26a83e888ed4ffef8d8e6b23e669ab15ad;db88c691343bfd657a1cf2566ba13da9;1;4
10669;c7c74e59e23e3c5cb38f77de2a60c36f12554f81;206b5136095cb2bcfb902c8ffb218163;1;2
10670;d75a29e5f5b5d42ccc8aea2a1aac8d5cdad28bc1;f3259c15b22ea942098ad03ed60f2d50;1;9
10671;de4f5a2e89b00adf82140d3cd51c3f4261840d65;d688913c14f5b005e84ecb3a7a65f9c1;1;2
10673;93ed302be7cfe9b77fe686f4b3f20f2334644566;fcdf64e8b0e81e9352e658982dace80e;1;2
10674;db59837118369b9fb63ae4a375ffddf6a257d6b8;f38b87265a926a26fc74b9d12aebaaf1;1;9
10675;23428c6b0a7232707810abc85c3ede4af2c43158;f24cbd627cb5c0f4e1ea6d290a66ee20;1;7
10676;49df2de811ed5110f2e551539b7ee00ed722c586;e83af7c559a427f1fd9d6b0276970f90;1;6
10677;81ddc8361d0ff6c069df24ef44be01a2633bedb1;71d6ed940591385ed97b2ec5dbddf6b6;1;11
10679;387fd9108a37a3f8f03cd1a1dca320243ef02e75;07197bc744f8676fad05418c5b1226ef;1;6
10681;84fe60e822e9ff183d46ea447e8d5c825d770d04;bb5f700bb2d5b858d0e7c6fdc97fecd0;1;2
10683;3a02aea171f8084f2b456235ca3fab28c6201637;924e2296d6403974efd4aa913750e7a1;1;6
10687;a1c67e54c5f338ac9e409f71c2798968cbe5fad2;fa69de24ede5d7a7149617d17b67db00;1;4
10690;394d09522edf76999401e7d5041004fee757fac5;ba91667a457e9ccb47630e07d91a0c0e;1;2
10691;85e9cad080eb1d59ab39079376369f8292cdcbd8;e6cb40527793c0ca8646815e15cf5158;1;2
10693;1aa42b81a5efd3401bb6e6691f897e4cea5c219a;f073c96b8487be3656ce9c5fe59fae39;1;5
10694;34e15b55d3f02aec927f2c8744928ef800beb25c;de1559d28ba5307580461c418f7b2d50;1;2
10698;61c55cd89322120a45569dc32cc520ed883430ab;4839995ba2009a936e1bd39cba4d7528;1;2
10702;c2df8e31d33e700a646883aab587dfcada0a16bd;472e4cd18d0886c9435008fe8fbc26e1;1;5
10708;decec32dd5bd2534e0e11bb34233261d2574363e;d0976cddf7044d584eff15fc09bf17fb;1;5
10710;9b0fb4823676cb8f2261e40b2a208a8a3fb731cc;fcc06d5aa21b0321eb9888fa695b32b2;1;9
10711;a0bdc3da6f52da0ebfbf4b22a48fd83826d33871;fb0bd94e4e7541fe76025147890e120b;1;7
10716;82c5253e72a9802a748c5305e05fd03de4edb4df;a7e6cf7cccfcb670b613a906c4338d7c;1;6
10717;963203fc83214df8143575d7f89aac1abbeda3c7;6f44757d93c8dab96f48cb310a8e414d;1;4
10718;de75aa9715d6ae137f81e5784e212355070f8e0d;aa479cc0d37e6514d93c2f5bf939d097;1;11
10720;7ff2ee26243f38b42a95c543aad0ae7c7f93e7b0;ffd75e11bec6159290965ef5cfcb1915;1;5
10721;50fd386e4b142ff84a5cc4f8c59678b50e13736b;b3ada1b162dd504af693b3f5ee8453b7;1;2
10729;c4118e3719ca363a6a9a79b6fdcb923e2c9ef70f;b153b875f775a6689d29da8938aa4bca;1;2
10732;89814c9817fcf27e48bc98a02ad2840b127bda56;84ebbb4a923a2a5ffdb37b1eb6dd9044;1;2
10735;f739169d632d1908b4783ecea217bc62ca66eed4;ba0315c4d8c9466a6a8ca18366032de1;1;2
10737;94c24b5e902c8675bb65b6fe25bd8ce4bb42871b;b5081a0d291ba99139f19ee3fdf2f3f6;1;2
10740;a0bc662c0fece16c5c054a48f2d994c3adddb62d;f730299cedf8cc643cc8ca614b220468;1;3
10741;1471939dfc514525567eb535a68f2fb7fb9f3309;54f148d76b2e5dbe3bb39e1106903bc4;1;9
10743;e685a5032051880a056cb80802055054318c868a;37fa86ca46c038c70d0ff71c9de77f13;1;7
10744;694d645801f6e37a96a06a97640e5203e7e16b93;d9a0356acc56a5a9c5a297a42f958473;1;2
10748;17273d970cf2880261b3307827919c95eaa0f1e5;f7b285f18d782490a3faeac74f9ab270;1;6
10749;e92f60c1d4538f59f895d53adf418a9e8ae965bd;ebdefb7bb70624372b9f819011138e8f;1;2
10750;a3ccaa1b4e8b4dba4953b659f283cb069bbe31c8;ff89522dfca6c66f1396f83a59e2712f;1;7
10752;0b6085af786ec7f399672286fe7adedafb2578e5;ef17e3409c37ab9b81d353e3eddc512f;1;7
10754;1ac5fcf0f131484fc5bca54ac01c221e4a4083cf;fcac953c67e5817b00f75e3053b33af7;1;2
10756;4c212e5fc88686aa55a1e81f502950bdf89debfa;6fae4aed182cb0df0ed705acadee2fde;1;3
10762;5e86a634097d462b313f48de8b925c6c2d05ebde;23a14d08db5657d26e7ae10956f7b68a;1;3
10763;48bb19e02a89374ddd78684adc29e084aff08639;a8eb7ad879f0e33ac4f9477a8947fff5;1;5
10765;51cc2bde7005eb4b8181b206d603cfa38defa7de;6ae18855ce9199067c5f29b81e180d32;1;9
10768;a5b89c8d5a99903146536a1e57d243f5dde2f03d;b329956d47a2f17f567c3473956a0be3;1;2
10781;44c3d9c188b8a5bea54ee7e5fb3e819ddce6b5c1;4f8895bff54b9f64de794aa15f9c1c70;1;6
10784;d4819c5cab0e6efdbfa41d8424530eddd29c5012;49cf9833d8aa48f89cffc2e58ed93f5e;1;2
10785;eae656eb178f37df58d51b3cfffbc9affd0d8a87;66686711bfb8b06bb86fcd5a13ed4289;1;6
10787;eaba1cbceede2df2ea8f273a23e236bbb9bcd562;4b27607ce3f4ae2935391e1723a4a15b;1;11
10789;9943ea8973b7535085b1792414db5cdf6721d398;ec8f375201e7fc6d1442c6ce573d0727;1;3
10791;b73913af30824484c44360b7fc0bce2bcf477296;35acc3de8be08ac42203d3dd3f6ea5d0;1;11
10793;bc6498181812d3e569ae4782c35dcdd15a787172;0652efbc62899e57b3f03e35cc210794;1;2
10794;1268dbad9bac1fd333bb8f46927ac3845d0f7429;7e021d0057e5b87e87cc4076cb992c1a;1;6
10795;8731fcb9935a036600933b9de1619b51122a0724;fa8fe4f2e2908212a34ac8edb82858c0;1;9
10797;c47512ff4f5e9bc37f7b468683e3917a519c474b;d87298dd8b8f4022e0408a3f1fbe1500;1;2
10802;235d0914151a37b46178279f4793fc52acad2cfb;2d814564ff4574bd423496bdd6105c24;1;3
10803;045e0585a5ccf839b30544c0ad414008e339a689;83c2f6964c256a626f49eaa9380e7f05;1;8
10806;1e6957decefa207c2289f2b578414e4b6d97ff03;de25f04dedaffde1be47ef26dc9a8176;1;1
10808;00172019a1bc9c1a25220adbae3f691edcc441bd;bebfc597fe6ef45d0e97a5f660ba91d0;1;2
10809;66b9492583e3dc21535c0f8e750d5f1e72329e79;0d62167f8b756574eafb95aee07cdab0;1;1
10810;13569ee7651f3f73499100d4490c8d7113429fac;50cd994cf2ae71a1fac7907ad2af1341;1;9
10814;d2a97467a0a92ba167cc1c3020d0172a6623a3d2;55841d5818935938e350943471785894;1;2
10817;30f73f4f33dae33cfb2fb5714ec99d236d83a35e;dd1d12f298c2c3a695975f9e60cd8b78;1;2
10818;182e6356e31b2169bccd489a4cbadd69d9302e6d;7011c1db9b31a7100bd7a3cb3093f300;1;2
10819;a6f1bce3d7b5c4f1cbe7d8231e9dc63e143cbea3;66c1a35222d8dc3048ce194d0e7a2738;1;9
10823;de5bacce8163298696b8b4689e3e77582e21aab9;7cfdbe70c123d2c7d1c25d8983b09395;1;3
10824;d31a55c8b547b5d6c9de5017e140c396c91e7753;12abb56df45ad14c4e9b69da33992af0;1;6
10826;410dcbc9b9216c6443a11fba93c5593596cf97e0;f75794748632d2f8a68c7ec500c9e6c0;1;9
10827;34ed3a3563e036fec2bf17ed192bf2f3fe0b899d;e91b642ba66d011b2955562922383410;1;2
10829;25b1e2b14fa17b85cae71ba6b1747d504e0accb0;cccf3cec9a0afcd603e5892e6d041e2d;1;11
10831;2f94368db3df115d8b16ec10367ddae1352834d1;ea05b4b7ae9dd69b8999bdb63cd96da0;1;1
10834;f2d1ea1e5137e8399cbea1a700e81c9599f70ebd;cabc2dc2dacb17cb2130d44d74d00ad0;1;1
10837;22c038b6957b8b8006ab539fa3cfde1524c38834;f22e932fcc7a71ec2ed1ac8b8add265f;1;3
10838;aef13414244df11ce3982ac0917759404950b6cd;69b47e95df57766f8521071b96198ec0;1;6
10839;cb70b99438cda62ad85b81fbb17607d722fac9fe;b37db4d00ce959ca9158eaf67255a8e0;1;2
10841;74cb42de64e867a54611adae7f6f54c0dc0ddac2;e56a6537c5e080b6653110c47fa8fbad;1;9
10844;c69586cd9813701974a65a9025383c56a0b5f306;2b62cdb6bcec4bff47eff437e4fc46d3;1;1
10845;47ac38299f72b29e6cbf668a910ed707b587c097;cc6c81a4ac18861a1961fa313ec4c2cb;1;7
10846;b53eed4313a2b9d4bf2810a2fee7fc151fb9e41c;ee78fe57aa5b2e08f161bdeb2e694440;1;3
10847;6ebe0fedeba62a34140dc8dae0e8700625133f3f;b919c58e843652f790415b73456c6cdb;1;9
10848;5f23044ddcde4d796576cfe3004bbe51795b9d92;fef75b22e7c3660f8007137922cbaf5c;1;6
10854;649d1e77e642cb033882e07f1ce1b5206a38ca35;72cedbe987be5b71e9e2fab817989866;1;7
10856;4605d4f32a6352c45faf6b7b60495e8c67afd5b1;57ca63c2b63756a782dae9acf3c933b1;1;9
10861;40710803474be24e324f0c3ff246f02fe116cc71;fa427a61d8880e1025f092ca21d1e300;1;5
10862;b27fb6fb8ab7fc6d51fdc5fcc9c9439814ea38d1;fefcd2fcd4904bcf1a5d5d7090949eb6;1;5
10863;9a9af3f7824336a54594a2406db570db2af9fc5b;f8748b66e6a448cd08f480c27cf4d380;1;3
10865;66567121269f253f0282ecc04ad981dae54959d9;31559db5ce662400dccef6f781b4218d;1;2
10866;eebabce7ae754ec87d1c72182b1a634af3023589;24423c8183e4b8922de64e18160bae53;1;6
10870;f6a856e6a3fddaafa32cf84bc2362c0a7c1bc2af;b4c537eb4c93fba424764cd9cf2c5215;1;5
10872;d76af1e2e809493448ce740109e261a9a4e76228;b9867d7e29d0bdb5a7f9fe2862b968b4;1;1
10873;7ef8d8ed63aeac58df075251fbdc6c3871a27311;eacfe0b5638bd7fa066818dc104f265c;1;9
10875;aea632128fb089e5d89dd743c435c5465563a161;8b4ea2ca6f921cacdd9a7e78fef89583;1;11
10876;6b60adbb100ad54cf57fddc6a32409b239bf5542;fbf69eee46044b6a030e86a5fa409e20;1;7
10877;cab93f0ca87b0699949858da362a4092f193ec20;a91e89a5689b0e67cff0875a90ed2127;1;3
10878;1972467c81326d2ce05d580d02872208530287fc;3414afa0cc6e5676287bc9751702151c;1;10
10879;699c4961a75e844b2b3f7de5e612f72d0d85c720;b9665caea76f34c8f6f472be716ea4c1;1;2
10880;0838d189ce715097b5878969399fb19cdeeb1b2c;f340210fcef67b3fd36b71f60b948900;1;6
10881;3bf58ca8f2ffd6db62b510f1d4e57340e6d77d41;fc2972461c0bb1d245aa3f4d9b8c74c8;1;11
10882;e646b1f8ed068819c1c73460c0392e9afd4be2fd;4655109b1cb762ff6230d6ee1394388b;1;5
10884;22cf6f641caea3ff7463ac616675cf18ca2fbef9;668747469715bb5a3a2193b5a9e53310;1;1
10886;1d324c68cba17ddf9be163514f4f65efaf24b1ab;df1ed866fc76a10e0103a3e1cb95c28d;1;2
10888;16dad2fdcf202a4d9720e8c0c46481889023fbcb;4bf9113536551d43218998d5302edb80;1;1
10889;590570d8afe0c7954455052b246a3a6f6dfeb405;88c8b75a7ca328fce685e2db0515e305;1;3
10894;2367783d1c0582b0ca2d2e24a131012e94f24b89;f33dcdbc0e392ffefb5b00e5a0c057b4;1;9
10896;03b2f89558ce126711e7cf8f9cdbee79b40ee438;4e6420b3ba52ea3796a54548797c2481;1;1
10899;70290d9953b232cc918d96b1e41bc742721335ad;0731da3438a53141fd7d84fa0b5fa014;1;5
10900;4cc8188ba63a3e3881b261b6db575ea1c9b0267e;30ae9fcff2c9f8c79ecc10df1a1ce1de;1;9
10902;a9bef7cc8c02c84bfcdd272ec9f49fe90492a424;72a6900406cb1dde76adc6ab4cc312a4;1;2
10906;3a4feded1c2da656f401f241e767717037ca5492;7370a75e25492ffc33aaa0b3f93d4470;1;1
10909;902b5469ee996b7c94dcbf4961b054d4cc975f7f;4e58e8eacf3258216bcb2424a16ddf20;1;2
10910;eec1117f8f0aa949728cefec24535319f82c58f7;eb16220b130364b483a88a2d6a7e84f1;1;6
10911;2186e6029b27062ff374660f3045c48a969425c0;6292d00ac010b090f6a549497949c7b0;1;2
10916;400bd2d6cad80bb74066508b6267da7fd2076a42;f4fee890104bf72cf0e9eee2c7556d26;1;11
10917;a0ca985a8e58cfb409cc3444a6e5df355a055616;cfdbe628e53eb3ba0ad143a8fd28eb30;1;2
10921;a15efc514b544d53e8897e79f5395c2736c385e3;e84e498e8eb75388fb7591f121ae9207;1;6
10922;d208fca92e57a18c288f6499c99cf2a256aaa430;739522ff1bb4b338832a3e0703a05ffe;1;5
10923;a0e6ce611d4e9a4cb4e28978726d0f6cbda9ed59;d705393353550296d7359237fa40f330;1;1
10926;2ff0c571c887e8909be2057d130442813940f5b4;9c1838ff439bb5fdcf63db5a762fddab;1;1
10927;eb41af661e48a0bd2d84dce63e9ed5610b27cbc6;c8634ac9f76fe5d30fadb5fcc3b01128;1;1
10930;533bb31256c7b52874c5eead773cf5e32dd4ffda;e36caecfe8a2664bb12217360e3c06dd;1;7
10931;132fdc8cee55ef8b9997f91a37a7644d38039f55;fb71989f658b0c5c08c8c79561dac270;1;5
10933;447727377d14bad94a33c73c8c7bb70a4155345a;b094ace933adf74d8490b7b1b4910ea0;1;2
10934;97964b69a18810843fd4a5a34fc5ecd8bab437b6;428559df255a6561aa7cab2306282bac;1;6
10936;1543874f46b9d930b7337fd0f3de67d3262e644c;b34c55a73948ef1d328a89fb2487ee03;1;1
10939;07ec5fb0cfed108e4fc602496908d21e2f8552ac;6d01c79f77581fa43c5591e95968b63f;1;6
10942;a5f393f6c2ef3ec8b36aa8c7b13ac276d2d66547;93ef8824dbc6414137e382198ee8f090;1;1
10946;0a003f3b3e6021acea61e80d05efd78ae2823c4f;a581a79a5344feb377d2ba76eb3cdd88;1;6
10948;ccfde94d9625ca0e1b2a6349bd37d059eb2b7ff0;865b05b0015408b8e4724b0d6e2b2035;1;3
10951;3b9c3080ff0cb4dee5771588591f3bfbd36881a6;8f7e9555ed15171f5bd715a723c78aca;1;3
10952;9cb3197201e95b19232235cbe648232e2071184d;caac108236a5be7a4a86d9480cf83e72;1;5
10953;aeb8b08bf5179e895a2f28f950ff31946cf0565b;b0b97a3c4739fbcd9e7db5049c0d1f25;1;5
10954;d6326244b9ad1ce5aefd9c1e8fd8cbc8efd1b585;9137b1bb5f43a7a81232e08459307f25;1;3
10958;818bb5b5ebad57f29c6fec48c59b4671b12d5531;9c32f3970d647bec5fbefac1f04d81b9;1;5
10959;794a22710c6a424265cc030607337108f8247891;f6b8d4a840d82f77aa629689d5662130;1;6
10960;132697fb5cec304984f0b6e4e4eff475cbb65920;b821396def9630f6afbb41e7468a11cf;1;9
10963;d11c14009188002c42937bf4a2e5eb10ff2b4b83;57b1e421d8dbc5520a9d4d97bda04eff;1;5
10964;47ab2f2f660832e3a38f6dee882431a5a2404729;102c9d8d99c9f453053d1f49620df11f;1;1
10967;158cfd7600ba79c06688712bc60d74971400a4ca;afbda4b02104c0c71c362e079f89c33b;1;6
10969;a770fff1a46472f7d50c4b80269e207dd72363ad;11319178115f3df37ac41e4e566a04d0;1;9
10970;929a15bdd8fc9204cb9088ba82a097274c1af8b5;af5c1f3e9e99a6bed29378943e1b37cf;1;1
10971;b376e66b2f72eaf37c234f245ed2520133e75314;9836bea6a77a29877416cc8a455dfcc5;1;11
10973;c2111db340bb50f501b828c22138a8f8e9f60003;fbfe97697155c53aae25177055f8e3b1;1;6
10976;3d207ea7b8fcb7baf1ac1b433a315122be3d668c;3df20ee45922566b4a702d6f3b7c9850;1;2
10979;858afa40360115eb9b1593fba8c604e1f36a0e7a;193daba2707b1b073984b09782dee346;1;4
10980;033ad60e5c5a09f3ec92e63583bc338b5e867ef2;ab19d4585e56ec9f64391a7bfc4e3c35;1;6
10981;5b45e28ffa267fb2289e1d6a0cf034e390967ba6;2aaeb3b4e69b75e62cf6f1f1ade5ec6a;1;11
10984;9414d858b50ecc10702286232c61901b9566d0a3;f14897d80e1a234c16cd90bb49cd88b0;1;2
10985;711243701ac6c41c7262139538c1b2f54ff1a123;2de39caba1d56a9b862640e6daa5c523;1;5
10989;3a114a7dadd0674a000b6d74ac77219aa24d078b;fb8eac2f0f894d263b779df1ee648151;1;7
10994;5ed36132872be3d5d94627b89f15a7369f68fba1;bd0a3c308a6d3372817a474b7c653097;1;11
10995;ded4787437d30286e4cbbc3b9ce2031551fd0bf1;1d02f43b981e7c0ce2040e4d5b62da05;1;9
10996;6bc6f82a1dd08bef0176a193e1e14ff89a71dd03;4c7b95f08c6adcd75e9e9feb78857290;1;2
10997;01ec050e0e13b2ef4ea1e8308f6d238bb80d3229;a657e6cc1536a52ce55643b61653a17a;1;3
10999;89b43c96faade145c0c534d332ae46e90da7b07c;f8112eaf6e9b74834be0aceecd562ef7;1;7
11002;951846ffd61af16a393dd0ca507bb8d0e4fe5be1;f8b26df426b46725c7eac85e9af2d244;1;1
11005;9091fa4b5f18108bcbc3c46f0a10277cc87e9e7a;39ebf487cc940c3d2606e9fc810e07a6;1;9
11006;1cfcd38c982289d4983115b1cfa0b33530cf9b1e;6aab2e83ae1a8473a17111733779f6e0;1;1
11007;fe19b7fda78ec89cc5d500584e116718cb1824c6;a5e5391904a5bd6d5cacd64a39b50eea;1;11
11008;ff8bb6f7220ed3f67d23b710bffddfa3e2e46d83;70e94f2ed65211ee0b4ee143fa6d300b;1;3
11010;3e64af0c219e59d4c117c08db6b9cef73ec97693;f7e79d661ba82a7af833ae58c602a630;1;7
11011;9724411e53757a079e1f57b702a883ac4abab816;8598859f4c19a2c47a32fec7b6be499d;1;6
11016;50a0700123546f237158918811ddbb93f6a500e4;86923547af684452157171baac59961c;1;6
11018;c87c3eb3778bd55abc9e36ad5296fb3ec3f159bb;d2d845016cd303a9822db865b45e556d;1;6
11019;3cfca1280ae8e24cbeb027028c6db3a25658d385;8d7bdb11517c47fc4a2730de84e314f2;1;9
11021;cf65d6296080495585a939c73e3fac031c22fd18;c499b5fa9d73776ce85d9344c3936630;1;2
11023;a5786c332aa9691ecc37635150027cb2738951dd;fa7c23e622cf60f182d9b7af63b37d90;1;6
11024;a62c3031ea8ae85111e1d89dc279ee45a98c7b09;1858461fd11a873adf859f2565daba87;1;7
11025;15d7a70fe287b156a437bf6c34d5859063e7f1e6;bccb15ea61db129fcf5130e7e7a0c380;1;2
